brand_name,place_id,found_name,rating,reviews,lat,lng,maps_url
Panglyst Clinic (แป้งลิสท์ คลินิกเวชกรรม),0x21012404ee7dc73:0x84b1facf084a4e67,ผลลัพธ์,,,13.6617315,100.6552347,"https://www.google.com/maps/place/Panglyst+Clinic/@13.7863532,100.5702839,12z/data=!4m10!1m2!2m1!1zUGFuZ2x5c3QgQ2xpbmljICjguYHguJvguYnguIfguKXguLTguKrguJfguYwg4LiE4Lil4Li04LiZ4Li04LiB4LmA4Lin4LiK4LiB4Lij4Lij4LihKSBCYW5na29r!3m6!1s0x21012404ee7dc73:0x84b1facf084a4e67!8m2!3d13.6617315!4d100.6552347!15sCl1QYW5nbHlzdCBDbGluaWMgKOC5geC4m-C5ieC4h-C4peC4tOC4quC4l-C5jCDguITguKXguLTguJnguLTguIHguYDguKfguIrguIHguKPguKPguKEpIEJhbmdrb2taXyJdcGFuZ2x5c3QgY2xpbmljIOC5geC4m-C5ieC4hyDguKXguLTguKrguJfguYwg4LiE4Lil4Li04LiZ4Li04LiBIOC5gOC4p-C4iuC4geC4o-C4o-C4oSBiYW5na29rkgERZXN0aGV0aWNzX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjB4VDFWR2IzZFNhbVJMVWpOb1ptSnFiRVZYVjJSM1RYcG9ORlZXUlJBQuABAPoBBQjSAhA0!16s%2Fg%2F11ym0bh_43?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Charmmy Clinic (ชาร์มมี่ คลินิกเวชกรรม),0x311d639c14ba4b41:0x18e9aa6af415fe53,ผลลัพธ์,,,13.8624534,100.6413316,"https://www.google.com/maps/place/Charmmy+Clinic/@13.8624534,100.3529405,11z/data=!4m10!1m2!2m1!1zQ2hhcm1teSBDbGluaWMgKOC4iuC4suC4o-C5jOC4oeC4oeC4teC5iCDguITguKXguLTguJnguLTguIHguYDguKfguIrguIHguKPguKPguKEpIEJhbmdrb2s!3m6!1s0x311d639c14ba4b41:0x18e9aa6af415fe53!8m2!3d13.8624534!4d100.6413316!15sCllDaGFybW15IENsaW5pYyAo4LiK4Liy4Lij4LmM4Lih4Lih4Li14LmIIOC4hOC4peC4tOC4meC4tOC4geC5gOC4p-C4iuC4geC4o-C4o-C4oSkgQmFuZ2tva1pdIltjaGFybW15IGNsaW5pYyDguIrguLIg4Lij4LmMIOC4oSDguKHguLXguYgg4LiE4Lil4Li04LiZ4Li04LiBIOC5gOC4p-C4iuC4geC4o-C4o-C4oSBiYW5na29rkgEQc2tpbl9jYXJlX2NsaW5pY5oBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMXdSazB3YkVwVGJGWjRWMVJzVkdGcVJtWlpiRUpaVm5wc05rNXVZeEFC4AEA-gEECH8QQw!16s%2Fg%2F11x7ssv3yh?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Deep u0026 Harmonicare IVF Center,0x30e29fbe135f6f85:0x30e417a0f5b0307a,"DEEP & HARMONICARE IVF CENTER (THAILAND)​., CO.LTD",,,13.7425523,100.5966,"https://www.google.com/maps/place/DEEP+%26+HARMONICARE+IVF+CENTER+(THAILAND)%E2%80%8B.,+CO.LTD/@13.7425523,100.5966,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fbe135f6f85:0x30e417a0f5b0307a!8m2!3d13.7425523!4d100.5966!16s%2Fg%2F11hyt9l9pt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
De Balance Massage u0026 Relax,0x30e29fe448006e65:0x3e64a58444555168,ผลลัพธ์,,,13.7584149,100.5662471,"https://www.google.com/maps/place/Relax+Time+Massage+%26+Spa+(Central+Rama+9)/@13.7584149,95.9519893,7z/data=!4m10!1m2!2m1!1sDe+Balance+Massage+u0026+Relax+Bangkok!3m6!1s0x30e29fe448006e65:0x3e64a58444555168!8m2!3d13.7584149!4d100.5662471!15sCiZEZSBCYWxhbmNlIE1hc3NhZ2UgdTAwMjYgUmVsYXggQmFuZ2tva1ooIiZkZSBiYWxhbmNlIG1hc3NhZ2UgdTAwMjYgcmVsYXggYmFuZ2tva5IBC21hc3NhZ2Vfc3BhmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVEzYmprdGVUVlJSUkFC4AEA-gEFCLsBEDQ!16s%2Fg%2F11tnccvd1d?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
LBC Clinic (เลอบิวทิส คลินิก),0x30e29e8fbb798957:0xb768a966564eeeb1,ผลลัพธ์,,,13.7616688,100.5664155,"https://www.google.com/maps/place/LBC+Clinic+%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%9A%E0%B8%B5%E0%B8%8B%E0%B8%B5+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1+9+(Rama+9)/@13.7526191,100.5526458,15z/data=!4m10!1m2!2m1!1zTEJDIENsaW5pYyAo4LmA4Lil4Lit4Lia4Li04Lin4LiX4Li04LiqIOC4hOC4peC4tOC4meC4tOC4gSkgQmFuZ2tvaw!3m6!1s0x30e29e8fbb798957:0xb768a966564eeeb1!8m2!3d13.7616688!4d100.5664155!15sCkNMQkMgQ2xpbmljICjguYDguKXguK3guJrguLTguKfguJfguLTguKog4LiE4Lil4Li04LiZ4Li04LiBKSBCYW5na29rWkciRWxiYyBjbGluaWMg4LmA4Lil4LitIOC4muC4tCDguKcg4LiX4Li0IOC4qiDguITguKXguLTguJnguLTguIEgYmFuZ2tva5IBEHNraW5fY2FyZV9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTTVORFEyU2s5bkVBReABAPoBBAgAEEE!16s%2Fg%2F11hzh2pssz?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Loft Thai Spa u0026 Tea House,0x30e29f2ad10f7ca5:0x5b6f2d8dff152fca,ผลลัพธ์,,,13.7259565,100.6001373,"https://www.google.com/maps/place/Loft+Thai+Spa+%26+Tea+House+-+Sukhumvit+71/@13.7233552,100.5850961,15z/data=!4m10!1m2!2m1!1sLoft+Thai+Spa+u0026+Tea+House+Bangkok!3m6!1s0x30e29f2ad10f7ca5:0x5b6f2d8dff152fca!8m2!3d13.7259565!4d100.6001373!15sCiVMb2Z0IFRoYWkgU3BhIHUwMDI2IFRlYSBIb3VzZSBCYW5na29rWiciJWxvZnQgdGhhaSBzcGEgdTAwMjYgdGVhIGhvdXNlIGJhbmdrb2uSAQdkYXlfc3BhmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIwWjNZdE5rcDNFQUXgAQD6AQUIzQEQGw!16s%2Fg%2F11j_17pslw?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Prime Wellness at your Home,0x311d61d128261413:0x16fe0d6e1373dc6,ผลลัพธ์,,,13.767797,100.6364227,"https://www.google.com/maps/place/Prime+Wellness+%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%94%E0%B8%B5%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%B8%E0%B8%93/@13.767797,100.3480316,11z/data=!4m10!1m2!2m1!1sPrime+Wellness+at+your+Home+Bangkok!3m6!1s0x311d61d128261413:0x16fe0d6e1373dc6!8m2!3d13.767797!4d100.6364227!15sCiNQcmltZSBXZWxsbmVzcyBhdCB5b3VyIEhvbWUgQmFuZ2tva5IBGGhvbWVfaGVhbHRoX2NhcmVfc2VydmljZeABAA!16s%2Fg%2F11shxyvds4?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
SRC Clinic (เอสอาร์ซี คลินิก),0x30e29c140df88b27:0x2fdd5d581d4bae62,,,,13.8102793,100.5309413,"https://www.google.com/maps/place/SRC+Clinic/@13.8102793,100.4948924,14z/data=!4m10!1m2!2m1!1zU1JDIENsaW5pYyAo4LmA4Lit4Liq4Lit4Liy4Lij4LmM4LiL4Li1IOC4hOC4peC4tOC4meC4tOC4gSkgQmFuZ2tvaw!3m6!1s0x30e29c140df88b27:0x2fdd5d581d4bae62!8m2!3d13.8102793!4d100.5309413!15sCkNTUkMgQ2xpbmljICjguYDguK3guKrguK3guLLguKPguYzguIvguLUg4LiE4Lil4Li04LiZ4Li04LiBKSBCYW5na29rWkciRXNyYyBjbGluaWMg4LmA4LitIOC4qiDguK3guLIg4Lij4LmMIOC4i-C4tSDguITguKXguLTguJnguLTguIEgYmFuZ2tva5IBDm1lZGljYWxfY2xpbmljmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJXTTA1WGVWOUJSUkFC4AEA-gEECAAQPA!16s%2Fg%2F1td6k2l_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลบางปะกอก รังสิต 2,0x311d7ef884e0a015:0xf79cfc5bdbcefe8a,โรงพยาบาลบางปะกอก-รังสิต 2,,,13.9940497,100.6528967,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9B%E0%B8%B0%E0%B8%81%E0%B8%AD%E0%B8%81-%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+2/@13.9940497,100.6528967,17z/data=!3m1!4b1!4m6!3m5!1s0x311d7ef884e0a015:0xf79cfc5bdbcefe8a!8m2!3d13.9940497!4d100.6528967!16s%2Fg%2F1tf_ks0b?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Tooth Mood Dental Clinic,0x311d5f3f7e482b7b:0xe45def4edc743912,Tooth Mood Dental Clinic | ทำฟัน รากฟันเทียม ฟันปลอม จัดฟัน รักษารากฟัน ฟอกสีฟัน โดยทันตแพทย์เฉพาะทาง,,,13.6698725,100.6263901,"https://www.google.com/maps/place/Tooth+Mood+Dental+Clinic+%7C+%E0%B8%97%E0%B8%B3%E0%B8%9F%E0%B8%B1%E0%B8%99+%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%9F%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1+%E0%B8%9F%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1+%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%9F%E0%B8%B1%E0%B8%99+%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%9F%E0%B8%B1%E0%B8%99+%E0%B8%9F%E0%B8%AD%E0%B8%81%E0%B8%AA%E0%B8%B5%E0%B8%9F%E0%B8%B1%E0%B8%99+%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B8%97%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B9%80%E0%B8%89%E0%B8%9E%E0%B8%B2%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%87/@13.6698725,100.6263901,17z/data=!3m1!4b1!4m6!3m5!1s0x311d5f3f7e482b7b:0xe45def4edc743912!8m2!3d13.6698725!4d100.6263901!16s%2Fg%2F11wr26t2kz?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Adaline Aesthetic Clinic,0x30e299894fcd874d:0x89b4fb678f24c685,Adaline Aesthetic Clinic,,,13.7066924,100.5217854,"https://www.google.com/maps/place/Adaline+Aesthetic+Clinic/@13.7066924,100.5217854,17z/data=!3m1!4b1!4m6!3m5!1s0x30e299894fcd874d:0x89b4fb678f24c685!8m2!3d13.7066924!4d100.5217854!16s%2Fg%2F11vqpcg524?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลเปาโล พระประแดง,0x30e2a147ffa48bc3:0xe82c8739f5f46271,โรงพยาบาลเปาโล พระประแดง,,,13.6084608,100.5514274,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%9B%E0%B8%B2%E0%B9%82%E0%B8%A5+%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%94%E0%B8%87/@13.6084608,100.5514274,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2a147ffa48bc3:0xe82c8739f5f46271!8m2!3d13.6084608!4d100.5514274!16s%2Fg%2F1tf62ycw?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Life Balance Methodology,0x30e29d1b3619fee3:0x8350eb61c177daa2,,,,13.8360469,100.5822386,"https://www.google.com/maps/place/Life+Balance+Methodology/@13.8360469,100.438043,12z/data=!4m10!1m2!2m1!1sLife+Balance+Methodology+Bangkok!3m6!1s0x30e29d1b3619fee3:0x8350eb61c177daa2!8m2!3d13.8360469!4d100.5822386!15sCiBMaWZlIEJhbGFuY2UgTWV0aG9kb2xvZ3kgQmFuZ2tva1oiIiBsaWZlIGJhbGFuY2UgbWV0aG9kb2xvZ3kgYmFuZ2tva5IBDm1lZGljYWxfY2xpbmljmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5sZHpaWE1tSjNFQUXgAQD6AQQIdBA9!16s%2Fg%2F11c1nxltqp?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลสหวิทยาการมะลิ,0x30e2bd4712137333:0xdf9ab443f0edc285,โรงพยาบาลสหวิทยาการมะลิ,,,13.6729144,100.4242284,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AA%E0%B8%AB%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4/@13.6729144,100.4242284,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2bd4712137333:0xdf9ab443f0edc285!8m2!3d13.6729144!4d100.4242284!16s%2Fg%2F11b7q5lmjj?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลพญาไท นวมินทร์,0x311d62f96902a07b:0x9ad846b54de9c466,โรงพยาบาลพญาไท นวมินทร์,,,13.8252124,100.6575516,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%9E%E0%B8%8D%E0%B8%B2%E0%B9%84%E0%B8%97+%E0%B8%99%E0%B8%A7%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C/@13.8252124,100.6575516,17z/data=!3m1!4b1!4m6!3m5!1s0x311d62f96902a07b:0x9ad846b54de9c466!8m2!3d13.8252124!4d100.6575516!16s%2Fg%2F12hvqqf33?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
InterRehab NeuroBridge,0x311d6582b5499ad3:0xe4beb732b47967cf,ผลลัพธ์,,,13.7756797,100.6740179,"https://www.google.com/maps/place/InterRehab+NeuroBridge+Sammakorn+Place+Ramkhamhaeng/@13.7534851,100.6170805,13z/data=!4m10!1m2!2m1!1sInterRehab+NeuroBridge+Bangkok!3m6!1s0x311d6582b5499ad3:0xe4beb732b47967cf!8m2!3d13.7756797!4d100.6740179!15sCh5JbnRlclJlaGFiIE5ldXJvQnJpZGdlIEJhbmdrb2taICIeaW50ZXJyZWhhYiBuZXVyb2JyaWRnZSBiYW5na29rkgEObWVkaWNhbF9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm1jVGx1Y0U1bkVBReABAPoBBAgAEBo!16s%2Fg%2F11rklxznnd?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Smile Massage Ekkamai,0x30e29fbaddd8d68b:0x8ada7a42d8e5b2f8,Smile Massage & Spa,,,13.7182994,100.5871741,"https://www.google.com/maps/place/Smile+Massage+%26+Spa/@13.7182994,100.5871741,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fbaddd8d68b:0x8ada7a42d8e5b2f8!8m2!3d13.7182994!4d100.5871741!16s%2Fg%2F11c6fvd6gw?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Mesmile Dental Clinic,0x30e2834e99853e45:0xa168a09df0122f11,Mesmile dental clinic,,,13.8793945,100.5908349,"https://www.google.com/maps/place/Mesmile+dental+clinic/@13.8793945,100.5908349,17z/data=!3m1!4b1!4m6!3m5!1s0x30e2834e99853e45:0xa168a09df0122f11!8m2!3d13.8793945!4d100.5908349!16s%2Fg%2F11rc6lxnrk?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Max Wellness Clinic,0x30e29fbd010f2f6f:0x37a3dcc9d1f9a901,แมกซ์ เวลเนส คลินิก - Max Wellness Clinic,,,13.7003673,100.6032943,"https://www.google.com/maps/place/%E0%B9%81%E0%B8%A1%E0%B8%81%E0%B8%8B%E0%B9%8C+%E0%B9%80%E0%B8%A7%E0%B8%A5%E0%B9%80%E0%B8%99%E0%B8%AA+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+-+Max+Wellness+Clinic/@13.7003673,100.6032943,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fbd010f2f6f:0x37a3dcc9d1f9a901!8m2!3d13.7003673!4d100.6032943!16s%2Fg%2F11y2kc42c9?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
สันติรักษ์ สหคลินิก,0x30e29f5ed557e3c1:0x5111a477a54d579b,สันติรักษ์ คลินิกเวชกรรม,,,13.7695617,100.6186859,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1/@13.7695617,100.6186859,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f5ed557e3c1:0x5111a477a54d579b!8m2!3d13.7695617!4d100.6186859!16s%2Fg%2F11tp9wxgcb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลนวมินทร์ 9,0x311d6464b09cf07b:0x7ad54fd4f297ef1b,โรงพยาบาลนวมินทร์ 9,,,13.8113417,100.7237556,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%A7%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C+9/@13.8113417,100.7237556,17z/data=!3m1!4b1!4m6!3m5!1s0x311d6464b09cf07b:0x7ad54fd4f297ef1b!8m2!3d13.8113417!4d100.7237556!16s%2Fg%2F121011x9?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Glow Clinic Thailand,0x311d5f56ffb30853:0x5ac2b75e54e79fc6,,,,13.6779895,100.6265801,"https://www.google.com/maps/place/Glow+Clinic+Sukhumvit103+-+%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+%E0%B9%80%E0%B8%A5%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%AA+%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%AA%E0%B8%B4%E0%B8%A7+%E0%B9%84%E0%B8%9D+%E0%B8%9D%E0%B9%89%E0%B8%B2+%E0%B8%81%E0%B8%A3%E0%B8%B0+botox+filler/@13.7248127,100.5876462,13z/data=!4m10!1m2!2m1!1sGlow+Clinic+Thailand+Bangkok!3m6!1s0x311d5f56ffb30853:0x5ac2b75e54e79fc6!8m2!3d13.6779895!4d100.6265801!15sChxHbG93IENsaW5pYyBUaGFpbGFuZCBCYW5na29rkgEQc2tpbl9jYXJlX2NsaW5pY-ABAA!16s%2Fg%2F11fkq8x3jb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Aichi Dental Clinic,0x311d5faa31105405:0x848b0de86682c347,คลินิกทันตกรรมไอชิ Aichi Dental Clinic,,,13.6570785,100.6776965,"https://www.google.com/maps/place/%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%97%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B9%84%E0%B8%AD%E0%B8%8A%E0%B8%B4+Aichi+Dental+Clinic/@13.6570785,100.6776965,17z/data=!3m1!4b1!4m6!3m5!1s0x311d5faa31105405:0x848b0de86682c347!8m2!3d13.6570785!4d100.6776965!16s%2Fg%2F11vd656gb1?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
DGAN Physio Clinic,0x30e29bb7e1237579:0xd71b9c9467a659fd,DGAN Physio Clinic,,,13.8448214,100.4559041,"https://www.google.com/maps/place/DGAN+Physio+Clinic/@13.8448214,100.4559041,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29bb7e1237579:0xd71b9c9467a659fd!8m2!3d13.8448214!4d100.4559041!16s%2Fg%2F11hdz7qgdn?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
โรงพยาบาลวิชัยยุทธ,0x30e29c01bf84a57d:0x6f678539a140ccd9,ผลลัพธ์,,,13.7831974,100.5337002,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98/@13.783197,100.5314469,18z/data=!4m10!1m2!2m1!1z4LmC4Lij4LiH4Lie4Lii4Liy4Lia4Liy4Lil4Lin4Li04LiK4Lix4Lii4Lii4Li44LiX4LiYIEJhbmdrb2s!3m6!1s0x30e29c01bf84a57d:0x6f678539a140ccd9!8m2!3d13.7831974!4d100.5337002!15sCj7guYLguKPguIfguJ7guKLguLLguJrguLLguKXguKfguLTguIrguLHguKLguKLguLjguJfguJggQmFuZ2tva1pDIkHguYLguKPguIcg4Lie4Lii4Liy4Lia4Liy4LilIOC4p-C4tOC4iuC4seC4oiDguKLguLjguJfguJggYmFuZ2tva5IBEHByaXZhdGVfaG9zcGl0YWyaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjRhamhRVUZoQkVBReABAPoBBAhAEE0!16s%2Fg%2F11h5vv40yt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
PD Wellness Clinic,0x30e29fccff99c03d:0xd9690b8f03c31932,PD wellness clinic,,,13.7274314,100.5874211,"https://www.google.com/maps/place/PD+wellness+clinic/@13.7274314,100.5874211,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29fccff99c03d:0xd9690b8f03c31932!8m2!3d13.7274314!4d100.5874211!16s%2Fg%2F11pvkppdqq?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Billion Care Clinic,0x30e283e10b21a6e1:0x25868d027a183bb3,Billion Care Clinic บิลเลี่ยนแคร์คลินิก,,,13.8901567,100.5878162,"https://www.google.com/maps/place/Billion+Care+Clinic+%E0%B8%9A%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81/@13.8901567,100.5878162,17z/data=!3m1!4b1!4m6!3m5!1s0x30e283e10b21a6e1:0x25868d027a183bb3!8m2!3d13.8901567!4d100.5878162!16s%2Fg%2F11j1jwwlvs?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
คลินิกหมอปรางทิพย์,0x30e29e7a3bd5adc9:0xc2b458d6682d46b1,หมอปรางทิพย์คลินิก (คลินิกรักษาสิว),,,13.771304,100.583957,"https://www.google.com/maps/place/%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%87%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81+(%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%AA%E0%B8%B4%E0%B8%A7)/@13.771304,100.583957,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29e7a3bd5adc9:0xc2b458d6682d46b1!8m2!3d13.771304!4d100.583957!16s%2Fg%2F11by_gxc1b?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
Innerheal Wellness,0x30e29f2ecce3904b:0xb8229c952c3dd46d,Innerheal Wellness,,,13.7295809,100.5338355,"https://www.google.com/maps/place/Innerheal+Wellness/@13.7295809,100.5338355,17z/data=!3m1!4b1!4m6!3m5!1s0x30e29f2ecce3904b:0xb8229c952c3dd46d!8m2!3d13.7295809!4d100.5338355!16s%2Fg%2F11t4yvmpcr?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D"
